,Balance,Qual_miles,cc1_miles,cc2_miles,cc3_miles,Bonus_miles,Bonus_trans,Flight_miles_12mo,Flight_trans_12,Days_since_enroll,Cluster_number,Kmean_Clusters
2345,74796,0,3,1,1,19710,15,400,1,3616,0,1
2346,26129,0,3,1,1,20265,17,0,0,3629,0,1
2347,30893,0,1,1,1,0,0,0,0,3623,0,1
2348,9445,0,1,1,1,1000,2,1000,2,3613,0,1
2349,52965,0,1,1,1,500,1,0,0,3606,0,1
2350,19516,0,3,1,1,17696,16,0,0,3593,0,1
2351,106378,0,4,1,1,56007,14,0,0,3607,1,0
2352,22201,0,4,1,1,51278,16,350,1,3602,1,0
2353,73378,0,3,1,1,13607,14,0,0,3599,0,1
2354,50193,0,1,1,1,12263,3,0,0,3596,0,1
2355,165144,0,3,1,1,24156,14,0,0,3581,1,0
2356,53556,0,1,1,1,0,0,0,0,3575,0,1
2357,18387,0,4,1,1,40560,19,800,2,3588,1,0
2358,28577,0,4,1,1,48564,14,0,0,3586,1,0
2359,55417,0,4,1,1,37127,31,0,0,3575,1,0
2360,142244,0,3,1,1,12325,13,0,0,3578,1,1
2361,23139,0,2,1,1,8156,14,0,0,3578,0,1
2362,146232,0,5,1,1,83783,19,375,1,3566,1,0
2363,35323,0,1,1,1,1875,8,0,0,3553,0,1
2364,108081,0,5,1,5,217006,24,0,0,3567,1,0
2365,1021,0,1,1,1,100,1,0,0,3553,0,1
2366,120345,0,4,1,1,38323,17,650,2,3544,1,0
2367,11593,0,2,1,1,9055,16,0,0,3558,0,1
2368,68180,0,1,1,1,2044,9,0,0,3550,0,1
2369,26605,0,1,1,1,3704,11,0,0,3543,0,1
2370,17920,0,1,1,1,3250,18,0,0,3546,0,1
2371,85156,0,1,1,1,133,5,0,0,3550,0,1
2372,9005,0,1,1,1,520,1,0,0,3531,0,1
2373,55404,0,2,1,1,10613,15,500,1,3531,0,1
2374,42584,0,1,1,1,841,6,0,0,3526,0,1
2375,92843,0,1,1,1,27650,29,9150,26,3530,2,0
2376,51082,0,4,1,1,40878,13,0,0,3524,1,0
2377,18727,0,1,1,1,0,0,0,0,3524,0,1
2378,212029,0,4,1,1,43162,19,0,0,3518,1,0
2379,48806,0,1,1,1,12600,10,2500,8,3502,0,1
2380,15610,0,1,1,1,0,0,0,0,3508,0,1
2381,46876,0,1,1,1,9680,7,0,0,3498,0,1
2382,14075,0,1,1,1,4286,15,0,0,3513,0,1
2383,59895,0,1,1,1,10500,4,0,0,3497,0,1
2384,25936,0,1,1,1,0,0,0,0,3495,0,1
2385,134318,0,1,1,1,333,3,258,1,3488,0,1
2386,32807,0,1,1,1,17259,4,0,0,3482,0,1
2387,38591,0,2,1,1,11039,18,0,0,3488,0,1
2388,48958,0,3,1,1,24430,5,0,0,3483,0,1
2389,10710,0,1,1,1,1000,1,0,0,3460,0,1
2390,60349,0,2,1,1,10350,18,0,0,3468,0,1
2391,9453,0,1,1,1,2585,5,0,0,3463,0,1
2392,60867,0,4,1,1,41345,18,0,0,3454,1,0
2393,27590,0,1,1,1,100,1,0,0,3455,0,1
2394,100069,0,3,1,1,18745,13,0,0,3454,0,1
2395,27820,0,1,1,1,3005,11,0,0,3454,0,1
2396,20503,0,1,1,1,520,3,0,0,3445,0,1
2397,137371,0,1,1,1,4977,6,1977,4,3447,0,1
2398,12950,0,2,1,1,12798,18,195,1,3432,0,1
2399,25207,957,2,1,1,6883,13,0,0,3440,0,1
2400,17088,0,1,1,1,0,0,0,0,3510,0,1
2401,24100,0,3,1,1,26674,23,2300,7,3421,0,0
2402,101632,0,4,1,1,48658,14,0,0,3432,1,0
2403,233449,0,3,1,1,21274,18,0,0,3419,1,0
2404,45257,0,1,1,1,3625,7,0,0,3417,0,1
2405,626,0,1,1,1,626,1,0,0,3393,0,1
2406,18272,0,1,1,1,2920,5,0,0,3405,0,1
2407,10756,0,1,1,1,1375,4,0,0,3104,0,1
2408,161281,0,1,1,1,6321,8,175,1,3399,0,1
2409,75680,0,3,1,1,23159,14,0,0,3397,0,1
2410,59839,0,3,1,1,26962,18,0,0,3404,0,0
2411,201259,0,4,1,1,40755,34,0,0,3398,1,0
2412,101772,0,3,1,1,26480,17,1000,2,3396,0,0
2413,190674,4704,5,1,1,104159,33,4754,15,3396,2,0
2414,1452,0,1,1,1,2375,5,0,0,3396,0,1
2415,30902,0,1,1,1,4175,12,50,1,3384,0,1
2416,65458,1000,3,1,1,28356,24,1100,3,3382,0,0
2417,114067,0,4,1,1,42569,23,0,0,3336,1,0
2418,93371,0,4,1,1,55338,20,0,0,3382,1,0
2419,20207,0,1,1,1,3033,12,0,0,3370,0,1
2420,41040,0,5,1,1,66292,14,200,2,3372,1,0
2421,41062,0,1,2,1,8275,11,0,0,3356,0,1
2422,208825,0,4,1,1,42007,23,0,0,3369,1,0
2423,81087,0,3,1,1,18971,12,0,0,3362,0,1
2424,14336,0,1,1,1,0,0,0,0,3349,0,1
2425,29929,0,3,1,1,18032,17,150,1,3344,0,1
2426,121390,0,1,1,1,8500,4,0,0,3342,0,1
2427,23226,0,1,1,1,2236,2,0,0,3343,0,1
2428,451294,0,3,1,1,45907,22,500,1,3347,1,0
2429,68012,0,1,1,1,247,3,0,0,3342,0,1
2430,23589,0,1,1,1,0,0,0,0,3336,0,1
2431,35033,0,1,1,1,1000,1,0,0,2913,0,1
2432,19860,0,1,1,1,1500,5,0,0,3281,0,1
2433,49588,0,1,1,1,4960,14,100,1,3299,0,1
2434,111442,0,4,1,1,30368,19,0,0,3392,1,0
2435,87402,0,4,1,1,41685,21,0,0,3306,1,0
2436,21875,7558,3,1,1,12398,15,0,0,3299,0,0
2437,71459,0,4,1,1,36608,28,1020,3,3312,1,0
2438,34049,0,1,1,1,2030,8,0,0,3306,0,1
2439,39759,0,1,1,1,100,1,100,1,3278,0,1
2440,64138,0,3,1,1,22089,19,0,0,3257,0,1
2441,83811,0,4,1,1,25936,15,500,1,3281,1,0
2442,51864,0,2,1,1,6795,13,0,0,3279,0,1
2443,168886,0,5,1,1,66859,21,200,1,3285,1,0
2444,51730,0,1,1,1,2875,16,0,0,3264,0,1
2445,118141,0,4,1,1,46521,11,0,0,3259,1,0
2446,76060,0,4,1,1,33424,30,0,0,3263,1,0
2447,25316,0,1,1,1,0,0,0,0,3258,0,1
2448,16859,0,4,1,1,64109,45,4822,9,3266,2,0
2449,42236,0,1,1,1,8639,10,8389,9,3259,2,1
2450,3446,0,1,1,1,0,0,0,0,3245,0,1
2451,26119,0,1,1,1,3189,6,0,0,3257,0,1
2452,136732,0,5,1,1,87549,20,0,0,3252,1,0
2453,14554,0,1,1,1,0,0,0,0,3237,0,1
2454,165203,0,4,1,1,36666,20,0,0,3239,1,0
2455,76513,0,4,1,1,45265,16,0,0,3235,1,0
2456,137076,0,5,1,1,61276,24,1600,4,3225,1,0
2457,11952,0,1,1,1,0,0,0,0,3244,0,1
2458,44742,0,1,1,1,2500,1,0,0,3217,0,1
2459,94022,0,1,1,1,2585,14,0,0,3222,0,1
2460,29287,0,1,1,1,0,0,0,0,3216,0,1
2461,199273,0,5,1,1,58457,14,0,0,3217,1,0
2462,114868,0,4,1,1,45996,22,0,0,3204,1,0
2463,37335,0,3,1,1,19507,17,0,0,3202,0,1
2464,45522,0,3,1,1,10728,13,0,0,3197,0,1
2465,66524,0,4,1,1,34682,23,0,0,3188,1,0
2466,38411,0,1,1,1,500,1,500,1,3190,0,1
2467,38137,0,1,1,1,11050,3,50,1,3182,0,1
2468,22077,0,1,1,1,1385,4,0,0,3187,0,1
2469,65784,0,1,1,1,10953,50,0,0,3169,0,0
2470,95916,0,3,1,1,11845,11,0,0,3182,0,1
2471,122164,0,2,1,1,9944,16,0,0,3182,0,1
2472,307149,2562,4,1,1,58008,19,650,2,3173,1,0
2473,200089,4727,5,1,1,75019,21,300,2,3166,0,0
2474,161453,0,3,1,1,38956,44,0,0,3158,1,0
2475,135568,0,4,1,1,40051,21,0,0,3166,1,0
2476,98339,0,3,1,1,16336,13,0,0,3145,0,1
2477,26103,0,3,1,1,13692,18,0,0,3151,0,1
2478,11133,0,1,1,1,0,0,0,0,3147,0,1
2479,7011,0,3,1,1,19791,16,0,0,3152,0,1
2480,177232,0,3,1,1,14787,13,0,0,3137,1,1
2481,29298,0,3,1,1,24656,13,0,0,3141,0,1
2482,35304,0,4,1,1,30532,13,0,0,3131,1,0
2483,14952,0,1,1,1,250,1,250,1,3099,0,1
2484,163315,0,1,1,1,8035,29,0,0,3120,0,1
2485,23649,0,1,1,1,3250,16,0,0,3176,0,1
2486,4460,0,1,1,1,4741,14,1816,1,3113,0,1
2487,169794,0,3,1,1,22824,19,767,2,3119,0,0
2488,23781,0,1,1,1,50,1,50,1,3085,0,1
2489,704113,0,5,1,1,98119,23,0,0,3082,1,0
2490,34942,0,3,1,1,19016,13,0,0,3089,0,1
2491,5970,0,1,1,1,1000,1,0,0,3091,0,1
2492,192246,0,1,1,1,3170,5,500,1,3083,0,1
2493,34103,0,3,1,1,34630,16,0,0,3115,0,1
2494,142152,0,3,1,1,19464,13,0,0,3088,1,1
2495,12713,0,1,1,1,0,0,0,0,3077,0,1
2496,28848,0,1,1,1,0,0,0,0,3069,0,1
2497,10940,0,1,1,1,0,0,0,0,3062,0,1
2498,24372,0,1,1,1,255,1,255,1,3064,0,1
2499,29005,0,1,1,1,90,3,0,0,3060,0,1
2500,215155,0,5,1,1,57130,15,0,0,3069,1,0
2501,30062,5368,1,1,1,7373,10,4373,8,3057,0,1
2502,13117,0,1,1,1,1972,3,0,0,3027,0,1
2503,86341,0,3,1,1,20991,16,0,0,3053,0,1
2504,142810,0,1,1,1,8000,4,0,0,3049,0,1
2505,8399,0,3,1,1,21136,13,0,0,3052,0,1
2506,120622,0,4,1,1,25675,14,500,1,3040,1,0
2507,86150,0,1,1,1,7600,34,100,1,3011,0,1
2508,14079,0,2,1,1,6503,16,0,0,2999,0,1
2509,10036,0,3,1,1,13959,16,0,0,3030,0,1
2510,80737,0,1,1,1,2845,5,150,1,3028,0,1
2511,25435,0,1,1,1,7147,32,0,0,3027,0,1
2512,241165,0,1,1,1,1700,3,200,2,3000,0,1
2513,85826,0,4,1,1,33678,29,0,0,3026,1,0
2514,654,0,3,1,1,14967,10,0,0,3022,0,1
2515,11525,0,1,1,1,0,0,0,0,3008,0,1
2516,40204,0,1,1,1,850,3,350,2,3006,0,1
2517,22963,0,1,1,1,0,0,0,0,2998,0,1
2518,47165,0,1,1,1,4545,4,0,0,2992,0,1
2519,103240,0,4,1,1,44627,29,50,1,2993,1,0
2520,61737,0,2,1,1,6789,12,0,0,2921,0,1
2521,25766,0,1,1,1,2548,16,100,2,2973,0,1
2522,147090,0,4,1,1,35511,31,1800,16,2927,0,0
2523,79333,0,1,1,1,1500,3,1500,3,2977,0,1
2524,4923,0,1,1,1,305,2,0,0,2985,0,1
2525,56687,0,4,1,1,48989,28,0,0,2973,1,0
2526,326704,0,4,1,1,37408,19,0,0,2962,1,0
2527,45149,0,1,1,1,21292,10,0,0,2949,0,1
2528,57477,0,1,1,1,2607,4,0,0,3038,0,1
2529,48265,0,1,1,1,1000,1,0,0,2951,0,1
2530,34249,0,1,1,1,4100,12,0,0,2951,0,1
2531,210491,0,4,1,1,48287,18,0,0,2958,1,0
2532,25671,0,2,1,1,10513,12,0,0,2945,0,1
2533,191583,0,3,1,1,25675,18,0,0,2950,1,0
2534,90332,0,2,1,1,12845,25,0,0,2927,0,1
2535,53532,0,4,1,1,30808,18,0,0,2927,1,0
2536,71507,0,1,1,1,3750,6,0,0,2934,0,1
2537,35196,0,1,1,1,0,0,0,0,2922,0,1
2538,30034,0,1,1,1,15816,6,0,0,2908,0,1
2539,47787,0,4,1,1,47223,21,450,1,2921,1,0
2540,46967,0,1,1,1,2000,9,0,0,2888,0,1
2541,103615,0,1,1,1,13668,15,1300,11,2896,0,1
2542,5110,0,1,1,1,0,0,0,0,2901,0,1
2543,128927,0,5,1,1,61165,14,0,0,2882,1,0
2544,5000,0,1,1,1,5000,1,0,0,2893,0,1
2545,126701,0,3,1,1,20636,15,0,0,2878,0,1
2546,34855,0,1,1,1,230,3,0,0,2882,0,1
2547,34464,0,2,1,1,5312,5,0,0,2886,0,1
2548,86638,0,4,1,1,45861,13,0,0,2867,1,0
2549,140398,0,5,1,1,118013,26,1100,4,2972,1,0
2550,65812,0,1,1,1,185,2,0,0,2854,0,1
2551,34177,1754,2,1,1,7072,16,350,1,2867,0,1
2552,58195,0,3,1,1,24808,13,0,0,2838,0,1
2553,34781,0,3,1,1,11270,12,0,0,2859,0,1
2554,22457,0,3,1,1,17579,15,0,0,2858,0,1
2555,19996,0,1,1,1,500,1,0,0,3217,0,1
2556,26256,0,1,1,1,2000,9,0,0,2847,0,1
2557,42966,0,1,2,1,7734,6,0,0,2840,0,1
2558,3129,0,1,1,1,0,0,0,0,2840,0,1
2559,138008,5368,4,1,1,34178,14,200,1,2962,0,0
2560,9611,0,1,1,1,2250,3,0,0,2845,0,1
2561,40702,0,4,1,1,39897,14,0,0,2826,1,0
2562,105579,0,3,1,1,16332,12,0,0,2830,0,1
2563,46654,0,1,1,1,3215,6,0,0,2830,0,1
2564,518960,0,1,1,1,15700,8,200,1,2819,0,1
2565,39715,0,3,1,1,17388,12,0,0,2826,0,1
2566,199,0,1,1,1,0,0,0,0,2822,0,1
2567,6345,0,2,1,1,7719,18,0,0,2805,0,1
2568,72598,0,1,1,1,6090,8,1100,1,2804,0,1
2569,59805,0,1,1,1,2900,7,1700,5,2802,0,1
2570,10307,0,1,1,1,0,0,0,0,2808,0,1
2571,37997,0,2,1,1,11073,5,0,0,2805,0,1
2572,102083,0,3,1,1,12978,14,150,2,2780,0,1
2573,104632,0,1,1,1,26700,10,1200,7,2791,0,1
2574,18260,0,1,1,1,500,1,0,0,2780,0,1
2575,28484,0,1,1,1,350,3,0,0,2782,0,1
2576,29105,0,1,1,1,5000,1,0,0,2774,0,1
2577,49560,0,1,1,1,0,0,0,0,2770,0,1
2578,29346,0,1,1,1,150,1,150,1,2773,0,1
2579,75288,0,4,1,1,36866,20,0,0,2774,1,0
2580,42366,0,2,1,1,6293,9,0,0,2770,0,1
2581,151336,651,1,1,1,11400,6,1000,4,2742,0,1
2582,48363,0,1,1,1,790,3,0,0,2766,0,1
2583,11529,0,3,1,1,15738,15,0,0,2768,0,1
2584,61956,0,1,1,1,17500,2,0,0,2755,0,1
2585,15378,0,1,1,1,25236,9,736,3,2741,0,1
2586,85346,0,1,1,1,2835,3,0,0,2748,0,1
2587,215946,0,1,1,1,2125,10,0,0,2740,0,1
2588,66539,0,3,1,1,27894,17,0,0,2741,0,1
2589,97131,0,4,1,1,33324,19,1500,3,2727,0,0
2590,14513,0,1,1,1,0,0,0,0,2731,0,1
2591,211773,0,3,1,1,23256,30,0,0,2675,1,0
2592,45742,0,1,1,1,7625,23,250,1,2712,0,1
2593,39862,0,3,1,1,14152,18,350,2,2727,0,1
2594,75132,0,4,1,1,53001,23,400,3,2720,1,0
2595,91296,0,3,1,1,19057,16,0,0,2712,0,1
2596,117290,0,1,1,1,1754,8,0,0,2717,0,1
2597,75556,0,1,1,1,2790,6,0,0,2712,0,1
2598,5103,0,1,1,1,5103,2,0,0,2697,0,1
2599,10747,0,1,1,1,990,4,500,1,2697,0,1
2600,31789,0,1,1,1,10220,17,0,0,2699,0,1
2601,59515,0,1,1,1,3170,5,0,0,2705,0,1
2602,86913,0,2,1,1,23705,6,0,0,2691,0,1
2603,49129,0,2,1,1,16921,18,500,1,2692,0,1
2604,135408,0,5,1,1,62224,15,607,1,2697,1,0
2605,41152,10074,1,1,1,3250,19,0,0,2669,0,1
2606,145750,0,2,1,1,10986,12,0,0,2531,0,1
2607,7041,0,1,1,1,1747,12,0,0,2718,0,1
2608,273442,0,4,1,1,54625,35,2850,7,2676,0,0
2609,44514,0,1,1,1,3577,13,0,0,2657,0,1
2610,96490,0,1,1,1,2000,1,0,0,2665,0,1
2611,45050,2900,1,1,1,4875,10,500,1,2669,0,1
2612,91048,0,4,1,1,51580,20,100,1,2669,1,0
2613,20352,0,1,1,1,1900,5,500,1,2658,0,1
2614,34294,0,3,1,1,17683,14,0,0,2661,0,1
2615,59696,2586,5,1,1,63827,22,500,1,2654,0,0
2616,106155,0,1,1,1,0,0,0,0,2657,0,1
2617,29244,0,2,1,1,6252,13,0,0,2650,0,1
2618,27592,0,1,1,1,335,3,0,0,2633,0,1
2619,16128,0,1,1,1,475,3,0,0,2643,0,1
2620,51353,0,1,1,1,8114,16,2004,10,2637,0,1
2621,235422,0,2,1,1,30208,14,0,0,2629,0,1
2622,7456,0,1,1,1,0,0,0,0,2635,0,1
2623,33604,0,3,1,1,13619,16,0,0,2633,0,1
2624,24803,0,1,1,1,0,0,0,0,2623,0,1
2625,58411,0,1,1,1,2500,1,0,0,2619,0,1
2626,3273,0,1,1,1,500,1,0,0,2749,0,1
2627,28480,0,1,1,1,2644,6,0,0,2628,0,1
2628,46706,0,1,1,1,3344,16,0,0,2609,0,1
2629,102230,0,1,1,1,3406,5,500,1,2620,0,1
2630,12096,0,1,1,1,50,1,50,1,2607,0,1
2631,118487,0,1,1,1,3388,14,0,0,2592,0,1
2632,20518,0,2,1,1,5580,10,0,0,2600,0,1
2633,6280,0,1,1,1,1220,6,200,2,2578,0,1
2634,11700,0,1,1,1,0,0,0,0,2585,0,1
2635,391,0,1,1,1,9000,1,0,0,2581,0,1
2636,78305,733,1,1,1,130,3,0,0,2580,0,1
2637,145214,1692,1,1,1,3500,4,500,1,2560,0,1
2638,137760,0,5,1,1,64949,13,0,0,2580,1,0
2639,88563,0,4,1,1,42410,27,0,0,2567,1,0
2640,25748,0,1,1,1,0,0,0,0,2566,0,1
2641,27102,0,3,1,1,27102,9,0,0,2563,0,1
2642,25824,0,3,1,1,17760,20,750,2,2559,0,1
2643,23054,0,1,1,1,400,3,300,2,2553,0,1
2644,29150,0,3,1,1,13952,14,0,0,2544,0,1
2645,37529,0,4,1,1,25706,14,0,0,2558,1,0
2646,7515,0,2,1,1,13681,18,0,0,2552,0,1
2647,194576,0,4,1,1,41315,16,550,1,2539,1,0
2648,24265,0,1,1,1,1854,12,0,0,2550,0,1
2649,16773,0,1,1,1,140,2,0,0,2525,0,1
2650,5432,0,1,1,1,1000,2,1000,2,2535,0,1
2651,110480,0,4,1,1,44191,22,500,1,2539,1,0
2652,86273,0,3,1,1,35304,15,500,1,2523,0,0
2653,20674,0,3,1,1,16876,22,0,0,2528,0,1
2654,8335,0,1,1,1,3750,16,0,0,2522,0,1
2655,40893,0,1,1,1,1130,3,0,0,2518,0,1
2656,644881,2600,1,1,1,14350,28,10850,26,2511,0,0
2657,61081,0,4,1,1,37682,21,2000,4,2509,0,0
2658,27438,0,1,1,1,2528,6,2528,6,2490,0,1
2659,14748,0,1,1,1,2210,7,0,0,2497,0,1
2660,49514,0,1,1,1,4500,22,0,0,2569,0,1
2661,7457,0,1,1,1,17131,5,0,0,2496,0,1
2662,97193,0,2,1,1,13338,12,0,0,2502,0,1
2663,68456,0,2,1,1,6317,5,0,0,2488,0,1
2664,123842,0,3,1,1,24295,14,0,0,2500,0,1
2665,61285,0,5,1,1,55027,22,0,0,2412,1,0
2666,20157,0,1,1,1,1450,3,150,1,2455,0,1
2667,41073,0,3,1,1,13993,20,0,0,2493,0,1
2668,21784,0,2,1,1,6208,14,0,0,2483,0,1
2669,12868,0,1,1,1,1875,8,0,0,2483,0,1
2670,147862,0,4,1,1,44783,14,0,0,2426,1,0
2671,11836,0,1,1,1,5075,14,350,1,2479,0,1
2672,25681,1526,1,1,1,14941,20,2963,16,2468,0,0
2673,282784,3508,1,1,1,19314,17,3100,7,2460,0,0
2674,59704,0,4,2,1,57404,14,0,0,2440,0,0
2675,75279,0,1,1,1,5375,21,0,0,2459,0,1
2676,66681,0,1,1,1,4478,16,3504,12,2465,0,1
2677,72085,0,3,1,1,20310,12,150,1,2462,0,1
2678,2039,0,1,1,1,0,0,0,0,2451,0,1
2679,2214,0,1,1,1,0,0,0,0,2448,0,1
2680,16208,0,1,1,1,0,0,0,0,2451,0,1
2681,25829,0,1,1,1,1375,4,0,0,2444,0,1
2682,83217,0,1,1,1,3679,4,0,0,2447,0,1
2683,9520,0,3,1,1,12515,13,0,0,2438,0,1
2684,103215,0,3,1,1,16726,14,0,0,2427,0,1
2685,62629,0,4,1,1,36986,14,0,0,2438,1,0
2686,45603,0,2,1,1,5964,13,0,0,2432,0,1
2687,44792,0,2,1,1,9463,16,0,0,2430,0,1
2688,97535,0,1,1,1,0,0,0,0,2418,0,1
2689,60085,0,3,1,1,14714,17,0,0,2404,0,1
2690,76938,0,3,1,1,23503,13,0,0,2422,0,1
2691,2562,0,2,1,1,9075,11,1050,3,2412,0,1
2692,7685,0,1,1,1,500,4,0,0,2406,0,1
2693,102942,0,5,1,1,56780,18,0,0,2405,1,0
2694,7029,0,1,1,1,495,3,0,0,2565,0,1
2695,2119,0,1,1,1,0,0,0,0,2399,0,1
2696,207311,0,1,1,1,31000,37,12000,24,2395,2,0
2697,77753,0,3,1,1,12483,13,0,0,2377,0,1
2698,171637,0,1,1,1,4300,8,2800,7,2364,0,1
2699,35243,0,2,1,1,10046,15,1500,3,2356,0,1
2700,46186,0,2,1,1,9744,14,0,0,2364,0,1
2701,54810,0,3,1,1,19665,21,0,0,2368,0,1
2702,25637,0,1,1,1,445,3,0,0,2367,0,1
2703,35088,0,1,1,1,320,2,0,0,2362,0,1
2704,73899,0,1,1,1,2745,14,500,1,2362,0,1
2705,81171,0,1,1,1,3700,4,100,1,2348,0,1
2706,39418,0,1,1,1,700,3,200,2,2343,0,1
2707,62124,0,1,1,1,0,0,0,0,2355,0,1
2708,14134,0,1,1,1,2125,9,0,0,2312,0,1
2709,405499,1000,4,1,1,72318,46,9729,29,2329,2,0
2710,20353,0,1,1,1,1729,5,0,0,2298,0,1
2711,93154,0,4,1,1,30752,21,0,0,2333,1,0
2712,9492,0,1,1,1,781,6,250,1,2320,0,1
2713,18369,0,1,1,1,800,4,700,3,2327,0,1
2714,32824,0,1,1,1,1660,5,100,1,2339,0,1
2715,109416,0,5,1,1,73665,39,2200,5,2327,1,0
2716,28312,0,1,1,1,1726,13,0,0,2335,0,1
2717,78462,0,3,1,1,20291,14,0,0,2311,0,1
2718,32740,0,1,1,1,10722,4,0,0,2315,0,1
2719,57293,0,1,1,1,1000,1,0,0,2319,0,1
2720,174743,0,1,1,1,27460,12,0,0,2326,0,1
2721,59486,0,1,1,1,3517,4,0,0,2315,0,1
2722,211355,0,2,1,1,11238,12,0,0,2294,0,1
2723,56805,0,3,1,1,16617,17,0,0,2307,0,1
2724,278258,0,1,1,1,1000,1,0,0,2298,0,1
2725,18545,0,3,1,1,25053,22,0,0,2304,0,1
2726,5570,0,1,1,1,9094,26,0,0,2287,0,1
2727,44690,0,3,1,1,24779,15,1000,2,2297,0,1
2728,127835,0,4,1,1,52700,21,0,0,2301,1,0
2729,32540,0,4,1,1,44283,17,100,1,2297,1,0
2730,54396,629,4,1,1,34007,16,0,0,2283,1,0
2731,162840,0,5,1,1,57382,15,0,0,2277,1,0
2732,109441,0,1,1,1,6500,10,4000,8,2237,0,1
2733,7369,0,1,1,1,0,0,0,0,2277,0,1
2734,16378,0,1,1,1,0,0,0,0,2272,0,1
2735,39859,0,1,1,1,3675,8,0,0,2272,0,1
2736,44214,0,3,1,1,24928,13,0,0,2259,0,1
2737,73102,0,3,1,1,18156,20,0,0,2272,0,1
2738,3552,0,1,1,1,10597,17,0,0,2264,0,1
2739,71593,0,3,1,1,22666,17,0,0,2266,0,1
2740,74072,0,4,1,1,50272,39,0,0,2264,1,0
2741,42970,0,1,2,1,7889,14,0,0,2256,0,1
2742,23385,0,3,1,1,18303,15,150,1,2248,0,1
2743,51176,0,4,1,1,40397,16,0,0,2243,1,0
2744,12426,0,1,1,1,0,0,0,0,2238,0,1
2745,10062,0,1,1,1,2000,9,0,0,2242,0,1
2746,34790,0,1,1,1,0,0,0,0,2272,0,1
2747,95759,0,1,1,1,9198,12,6195,8,2231,2,1
2748,51592,0,1,1,1,18678,9,0,0,2230,0,1
2749,23294,0,1,1,1,420,4,0,0,2228,0,1
2750,33398,0,3,1,1,14086,15,0,0,2223,0,1
2751,229576,0,1,1,1,9030,19,9000,18,2217,2,0
2752,60250,0,3,1,1,43071,12,0,0,2214,0,1
2753,81871,0,3,1,1,23068,20,0,0,2222,0,1
2754,259529,0,1,1,1,700,3,200,2,2210,0,1
2755,430,0,1,1,1,220,1,0,0,2196,0,1
2756,75949,0,1,1,1,952,4,0,0,2195,0,1
2757,44206,0,3,1,1,22598,14,500,1,2247,0,1
2758,125274,0,1,1,1,3150,4,550,2,2194,0,1
2759,104670,0,1,1,1,3993,12,0,0,2202,0,1
2760,282971,0,1,1,1,5780,16,300,3,2192,0,1
2761,28731,0,4,1,1,29782,11,0,0,2182,1,1
2762,16965,1651,1,1,1,2475,13,0,0,2182,0,1
2763,50658,1674,1,1,1,1600,3,500,1,2174,0,1
2764,124681,0,1,1,1,23392,39,2287,5,2173,0,0
2765,74352,0,3,1,1,17868,15,0,0,2188,0,1
2766,70308,0,4,1,1,41704,19,0,0,2186,1,0
2767,98722,0,3,1,1,18012,19,50,1,2178,0,1
2768,79020,0,1,1,1,3422,10,0,0,2179,0,1
2769,28335,0,1,1,1,400,3,0,0,2161,0,1
2770,22011,0,1,1,1,0,0,0,0,2167,0,1
2771,49436,0,4,1,1,33836,13,0,0,2167,1,0
2772,145072,0,1,1,1,15000,4,0,0,2152,0,1
2773,8992,0,2,1,1,9113,11,0,0,2145,0,1
2774,72497,0,3,1,1,24279,13,0,0,2161,0,1
2775,187999,0,4,1,1,52429,49,4550,24,2184,2,0
2776,62335,0,1,1,1,500,1,0,0,2147,0,1
2777,41556,0,3,1,1,26682,4,0,0,2131,0,1
2778,15436,0,1,1,1,6147,13,0,0,2138,0,1
2779,109618,0,3,1,1,14159,11,0,0,2138,0,1
2780,182228,0,4,1,1,41048,12,0,0,2139,1,0
2781,1000,0,1,1,1,0,0,0,0,2126,0,1
2782,36699,0,1,1,1,2500,13,0,0,2119,0,1
2783,135828,0,3,1,1,34495,28,450,2,2142,1,0
2784,39098,0,3,1,1,18992,14,0,0,2129,0,1
2785,20713,0,3,1,1,13421,12,400,1,2104,0,1
2786,18959,0,1,1,1,0,0,0,0,2115,0,1
2787,28010,0,1,1,1,150,3,0,0,2115,0,1
2788,148976,0,1,1,1,2650,3,650,2,2108,0,1
2789,126680,0,1,1,1,18248,39,4723,31,2108,2,0
2790,664,0,1,1,1,0,0,0,0,2108,0,1
2791,18533,0,3,1,1,27904,14,0,0,2102,0,1
2792,202168,0,3,1,1,12463,18,0,0,2098,1,0
2793,4653,2433,1,1,1,0,0,0,0,2094,0,1
2794,37839,0,3,1,1,11512,16,0,0,2084,0,1
2795,29196,0,2,1,1,7011,15,0,0,2082,0,1
2796,38378,0,1,1,1,1600,4,600,3,2091,0,1
2797,66716,0,3,1,1,22571,16,200,1,2082,0,1
2798,7500,0,1,1,1,0,0,0,0,2084,0,1
2799,47992,0,1,1,1,645,4,450,1,2073,0,1
2800,85823,0,1,1,1,0,0,0,0,2074,0,1
2801,32323,0,1,1,1,1250,3,0,0,2074,0,1
2802,87633,0,4,1,1,69237,37,4050,9,2068,2,0
2803,104523,0,1,1,1,4000,2,0,0,2073,0,1
2804,60856,0,2,1,1,17332,8,0,0,2076,0,1
2805,15526,0,1,1,1,2750,15,0,0,2063,0,1
2806,83781,0,4,1,1,35151,22,200,1,2066,1,0
2807,17681,0,1,1,1,500,1,0,0,2059,0,1
2808,76909,0,3,1,1,18405,12,0,0,2066,0,1
